Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2025-12-16 18:27:33,"Back",24h 40min,"Bicep Curl (Dumbbell)",1,30.0,13.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Bicep Curl (Dumbbell)",2,30.0,12.0,0,0.0,
2025-12-16 18:27:33,"Back",24h 40min,"Bicep Curl (Dumbbell)",3,30.0,12.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Lat Pulldown (Cable)",2,70.0,9.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Lat Pulldown (Cable)",3,70.0,9.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Lat Pulldown (Cable)",4,70.0,9.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Bent Over Row (Barbell)",2,135.0,12.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Bent Over Row (Barbell)",3,155.0,10.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Bent Over Row (Barbell)",4,155.0,10.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Chest Press (Machine)",W,40.0,12.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Chest Press (Machine)",1,80.0,11.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Chest Press (Machine)",2,80.0,11.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Chest Press (Machine)",3,80.0,100.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Incline Chest Press (Machine)",1,45.0,12.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Incline Chest Press (Machine)",2,135.0,12.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Incline Chest Press (Machine)",3,135.0,9.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Incline Chest Press (Machine)",4,135.0,9.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Incline Curl (Dumbbell)",1,22.5,12.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Incline Curl (Dumbbell)",2,25.0,12.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Incline Curl (Dumbbell)",3,25.0,12.0,0,0.0,
2025-12-23 15:58:34,"Back",24h 7min,"Incline Curl (Dumbbell)",4,25.0,12.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Standing Calf Raise (Machine)",1,190.0,12.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Standing Calf Raise (Machine)",2,190.0,12.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Standing Calf Raise (Machine)",3,190.0,10.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Romanian Deadlift (Barbell)",1,135.0,8.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Romanian Deadlift (Barbell)",2,145.0,8.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Romanian Deadlift (Barbell)",3,145.0,8.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Hack Squat",1,180.0,8.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Hack Squat",2,270.0,8.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Hack Squat",3,270.0,8.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Hack Squat",4,270.0,8.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Leg Extension (Machine)",1,110.0,12.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Leg Extension (Machine)",2,130.0,12.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Leg Extension (Machine)",3,140.0,12.0,0,0.0,
2025-12-24 16:06:21,"Legs",91h 42min,"Leg Extension (Machine)",4,140.0,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Chest Press (Machine)",W,40.0,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Chest Press (Machine)",1,80.0,10.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Chest Press (Machine)",2,80.0,11.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Chest Press (Machine)",3,80.0,11.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Chest Fly (Band)",1,12.5,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Chest Fly (Band)",2,17.5,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Chest Fly (Band)",3,17.5,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"One Arm Tricep Cable Pushdown",1,5.0,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"One Arm Tricep Cable Pushdown",2,10.0,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"One Arm Tricep Cable Pushdown",3,10.0,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Triceps Extension (Cable)",1,10.0,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Triceps Extension (Cable)",2,5.0,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Triceps Extension (Cable)",3,5.0,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Incline Chest Press (Machine)",1,45.0,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Incline Chest Press (Machine)",2,135.0,12.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Incline Chest Press (Machine)",3,140.0,10.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Incline Chest Press (Machine)",4,140.0,10.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Incline Curl (Dumbbell)",1,25.0,10.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Incline Curl (Dumbbell)",2,25.0,10.0,0,0.0,
2025-12-28 11:48:54,"Chest",48h 15min,"Incline Curl (Dumbbell)",3,25.0,10.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Lat Pulldown (Cable)",2,70.0,9.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Lat Pulldown (Cable)",3,70.0,8.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Lat Pulldown (Cable)",4,70.0,5.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Bent Over Row (Barbell)",2,135.0,10.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Bent Over Row (Barbell)",3,135.0,12.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Bent Over Row (Barbell)",4,135.0,12.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Seated Row (Cable)",1,25.0,12.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Seated Row (Cable)",2,65.0,12.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Seated Row (Cable)",3,65.0,12.0,0,0.0,
2025-12-30 12:04:48,"Back",73h 48min,"Seated Row (Cable)",4,65.0,12.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Lying Leg Curl (Machine)",1,130.0,12.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Lying Leg Curl (Machine)",2,140.0,12.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Lying Leg Curl (Machine)",3,150.0,12.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Romanian Deadlift (Barbell)",1,95.0,10.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Romanian Deadlift (Barbell)",2,115.0,10.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Romanian Deadlift (Barbell)",3,115.0,10.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Leg Extension (Machine)",1,130.0,12.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Leg Extension (Machine)",2,130.0,12.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Leg Extension (Machine)",3,140.0,12.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Crunch (Machine)",1,45.0,20.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Crunch (Machine)",2,55.0,15.0,0,0.0,
2026-01-02 13:52:59,"Legs",77h 8min,"Crunch (Machine)",3,55.0,15.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Lat Pulldown (Cable)",2,70.0,8.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Lat Pulldown (Cable)",3,70.0,8.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Lat Pulldown (Cable)",4,70.0,6.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Bent Over Row (Barbell)",2,135.0,10.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Bent Over Row (Barbell)",3,135.0,10.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Bent Over Row (Barbell)",4,135.0,10.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Seated Wide-Grip Row (Cable)",1,25.0,10.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Seated Wide-Grip Row (Cable)",2,60.0,11.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Seated Wide-Grip Row (Cable)",3,60.0,11.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Seated Wide-Grip Row (Cable)",4,60.0,11.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Bicep Curl (Machine)",1,50.0,12.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Bicep Curl (Machine)",2,60.0,11.0,0,0.0,
2026-01-05 19:02:00,"Back",23h 35min,"Bicep Curl (Machine)",3,60.0,11.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Chest Press (Machine)",W,40.0,12.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Chest Press (Machine)",1,80.0,12.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Chest Press (Machine)",2,85.0,8.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Chest Press (Machine)",3,85.0,8.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Chest Fly",1,145.0,11.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Chest Fly",2,145.0,11.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Chest Fly",3,145.0,11.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Incline Chest Press (Machine)",1,45.0,12.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Incline Chest Press (Machine)",2,140.0,11.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Incline Chest Press (Machine)",3,140.0,11.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Incline Chest Press (Machine)",4,140.0,10.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"One Arm Tricep Cable Pushdown",1,5.0,12.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"One Arm Tricep Cable Pushdown",2,10.0,12.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"One Arm Tricep Cable Pushdown",3,10.0,12.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Triceps Extension (Cable)",1,10.0,12.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Triceps Extension (Cable)",2,5.0,12.0,0,0.0,
2026-01-06 18:37:51,"Chest",91h 36min,"Triceps Extension (Cable)",3,5.0,12.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Lat Pulldown (Cable)",2,70.0,8.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Lat Pulldown (Cable)",3,70.0,9.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Lat Pulldown (Cable)",4,70.0,8.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Seated Row (Cable)",1,25.0,12.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Seated Row (Cable)",2,65.0,11.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Seated Row (Cable)",3,65.0,12.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Seated Row (Cable)",4,65.0,12.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Seated Wide-Grip Row (Cable)",1,25.0,10.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Seated Wide-Grip Row (Cable)",2,60.0,10.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Seated Wide-Grip Row (Cable)",3,60.0,10.0,0,0.0,
2026-01-10 14:14:26,"Back",45min,"Seated Wide-Grip Row (Cable)",4,60.0,10.0,0,0.0,
2026-01-12 18:46:35,"Legs",191h 56min,"Squat (Barbell)",1,135.0,8.0,0,0.0,
2026-01-12 18:46:35,"Legs",191h 56min,"Squat (Barbell)",2,135.0,8.0,0,0.0,
2026-01-12 18:46:35,"Legs",191h 56min,"Squat (Barbell)",3,155.0,8.0,0,0.0,
2026-01-12 18:46:35,"Legs",191h 56min,"Squat (Barbell)",4,155.0,8.0,0,0.0,
2026-01-12 18:46:35,"Legs",191h 56min,"Squat (Barbell)",5,155.0,8.0,0,0.0,
2026-01-12 18:46:35,"Legs",191h 56min,"Romanian Deadlift (Barbell)",1,95.0,10.0,0,0.0,
2026-01-12 18:46:35,"Legs",191h 56min,"Romanian Deadlift (Barbell)",2,135.0,12.0,0,0.0,
2026-01-12 18:46:35,"Legs",191h 56min,"Romanian Deadlift (Barbell)",3,135.0,12.0,0,0.0,
2026-01-12 18:46:35,"Legs",191h 56min,"Romanian Deadlift (Barbell)",4,135.0,12.0,0,0.0,
2026-01-12 18:46:35,"Legs",191h 56min,"Standing Calf Raise (Machine)",1,190.0,16.0,0,0.0,
2026-01-12 18:46:35,"Legs",191h 56min,"Standing Calf Raise (Machine)",2,190.0,13.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"Chest Press (Machine)",W,40.0,12.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"Chest Press (Machine)",1,85.0,9.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"Chest Press (Machine)",2,85.0,9.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"Chest Press (Machine)",3,85.0,8.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"Chest Fly",1,145.0,8.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"Chest Fly",2,145.0,9.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"Chest Fly",3,145.0,9.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"Bench Press (Barbell)",1,135.0,12.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"Bench Press (Barbell)",2,145.0,10.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"Bench Press (Barbell)",3,145.0,10.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"One Arm Tricep Cable Pushdown",1,5.0,12.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"One Arm Tricep Cable Pushdown",2,10.0,12.0,0,0.0,
2026-01-20 18:43:33,"Chest",23h 40min,"One Arm Tricep Cable Pushdown",3,10.0,12.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Lat Pulldown (Cable)",2,70.0,9.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Lat Pulldown (Cable)",3,70.0,8.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Lat Pulldown (Cable)",4,70.0,8.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Seated Row (Cable)",1,25.0,12.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Seated Row (Cable)",2,65.0,12.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Seated Row (Cable)",3,70.0,10.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Seated Row (Cable)",4,70.0,10.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Seated Wide-Grip Row (Cable)",1,25.0,10.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Seated Wide-Grip Row (Cable)",2,60.0,12.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Seated Wide-Grip Row (Cable)",3,70.0,8.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Seated Wide-Grip Row (Cable)",4,70.0,8.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Incline Curl (Dumbbell)",1,22.5,12.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Incline Curl (Dumbbell)",2,25.0,12.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Incline Curl (Dumbbell)",3,25.0,12.0,0,0.0,
2026-01-21 18:24:03,"Back",24h 7min,"Incline Curl (Dumbbell)",4,25.0,12.0,0,0.0,
2026-01-22 18:31:42,"Legs",312h 10min,"Hack Squat",1,180.0,8.0,0,0.0,
2026-01-22 18:31:42,"Legs",312h 10min,"Hack Squat",2,300.0,8.0,0,0.0,
2026-01-22 18:31:42,"Legs",312h 10min,"Hack Squat",3,320.0,8.0,0,0.0,
2026-01-22 18:31:42,"Legs",312h 10min,"Hack Squat",4,320.0,8.0,0,0.0,
2026-01-22 18:31:42,"Legs",312h 10min,"Leg Extension (Machine)",1,130.0,12.0,0,0.0,
2026-01-22 18:31:42,"Legs",312h 10min,"Leg Extension (Machine)",2,140.0,12.0,0,0.0,
2026-01-22 18:31:42,"Legs",312h 10min,"Leg Extension (Machine)",3,140.0,12.0,0,0.0,
2026-01-22 18:31:42,"Legs",312h 10min,"Lying Leg Curl (Machine)",1,130.0,12.0,0,0.0,
2026-01-22 18:31:42,"Legs",312h 10min,"Lying Leg Curl (Machine)",2,140.0,10.0,0,0.0,
2026-01-22 18:31:42,"Legs",312h 10min,"Lying Leg Curl (Machine)",3,140.0,10.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Lat Pulldown (Cable)",2,70.0,10.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Lat Pulldown (Cable)",3,70.0,9.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Lat Pulldown (Cable)",4,70.0,7.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Bent Over Row (Barbell)",2,135.0,10.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Bent Over Row (Barbell)",3,135.0,10.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Bent Over Row (Barbell)",4,135.0,11.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Seated Wide-Grip Row (Cable)",1,25.0,10.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Seated Wide-Grip Row (Cable)",2,60.0,12.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Seated Wide-Grip Row (Cable)",3,70.0,7.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Seated Wide-Grip Row (Cable)",4,60.0,7.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Bicep Curl (Machine)",1,50.0,12.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Bicep Curl (Machine)",2,60.0,11.0,0,0.0,
2026-02-04 18:41:53,"Back",24h 5min,"Bicep Curl (Machine)",3,60.0,11.0,0,0.0,
2026-02-05 18:47:15,"Chest",121h 19min,"Incline Bench Press (Barbell)",W,95.0,8.0,0,0.0,
2026-02-05 18:47:15,"Chest",121h 19min,"Incline Bench Press (Barbell)",1,135.0,8.0,0,0.0,
2026-02-05 18:47:15,"Chest",121h 19min,"Incline Bench Press (Barbell)",2,145.0,8.0,0,0.0,
2026-02-05 18:47:15,"Chest",121h 19min,"Incline Bench Press (Barbell)",3,145.0,8.0,0,0.0,
2026-02-05 18:47:15,"Chest",121h 19min,"Bench Press (Barbell)",W,135.0,12.0,0,0.0,
2026-02-05 18:47:15,"Chest",121h 19min,"Bench Press (Barbell)",1,155.0,10.0,0,0.0,
2026-02-05 18:47:15,"Chest",121h 19min,"Bench Press (Barbell)",2,155.0,10.0,0,0.0,
2026-02-05 18:47:15,"Chest",121h 19min,"One Arm Tricep Cable Pushdown",1,5.0,12.0,0,0.0,
2026-02-05 18:47:15,"Chest",121h 19min,"One Arm Tricep Cable Pushdown",2,10.0,12.0,0,0.0,
2026-02-05 18:47:15,"Chest",121h 19min,"One Arm Tricep Cable Pushdown",3,10.0,12.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Lat Pulldown (Cable)",2,60.0,8.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Lat Pulldown (Cable)",3,65.0,8.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Lat Pulldown (Cable)",4,70.0,8.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Bent Over Row (Barbell)",2,135.0,10.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Bent Over Row (Barbell)",3,145.0,12.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Bent Over Row (Barbell)",4,135.0,11.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Bicep Curl (Dumbbell)",1,30.0,13.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Bicep Curl (Dumbbell)",2,30.0,12.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Bicep Curl (Dumbbell)",3,30.0,12.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Seated Row (Cable)",1,25.0,12.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Seated Row (Cable)",2,65.0,12.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Seated Row (Cable)",3,70.0,10.0,0,0.0,
2026-02-10 20:06:27,"Back",115h 43min,"Seated Row (Cable)",4,70.0,10.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Bench Press (Barbell)",W,135.0,12.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Bench Press (Barbell)",1,185.0,8.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Bench Press (Barbell)",2,185.0,7.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Bench Press (Barbell)",3,185.0,6.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Chest Press (Machine)",W,40.0,12.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Chest Press (Machine)",1,75.0,10.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Chest Press (Machine)",2,75.0,10.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Chest Press (Machine)",3,75.0,10.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Chest Fly",1,130.0,12.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Chest Fly",2,0.0,12.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Chest Fly",3,0.0,12.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"One Arm Tricep Cable Pushdown",1,5.0,12.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"One Arm Tricep Cable Pushdown",2,10.0,12.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"One Arm Tricep Cable Pushdown",3,10.0,12.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Triceps Extension (Cable)",1,10.0,12.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Triceps Extension (Cable)",2,5.0,12.0,0,0.0,
2026-02-15 15:50:09,"Chest",75h 5min,"Triceps Extension (Cable)",3,5.0,12.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Lat Pulldown (Cable)",1,25.0,12.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Lat Pulldown (Cable)",2,70.0,8.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Lat Pulldown (Cable)",3,70.0,8.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Lat Pulldown (Cable)",4,70.0,8.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Seated Row (Cable)",1,25.0,12.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Seated Row (Cable)",2,70.0,10.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Seated Row (Cable)",3,70.0,10.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Seated Row (Cable)",4,70.0,10.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Barbell T Bar Row",W,35.0,10.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Barbell T Bar Row",1,70.0,10.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Barbell T Bar Row",2,105.0,10.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Barbell T Bar Row",3,130.0,10.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Barbell T Bar Row",4,130.0,10.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Bicep Curl (Machine)",1,60.0,12.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Bicep Curl (Machine)",2,65.0,8.0,0,0.0,
2026-02-18 18:55:24,"Back",65h 31min,"Bicep Curl (Machine)",3,65.0,8.0,0,0.0,
2026-02-21 12:27:31,"Legs",78h 7min,"Decline Hack Squat",1,90.0,10.0,0,0.0,
2026-02-21 12:27:31,"Legs",78h 7min,"Decline Hack Squat",2,180.0,10.0,0,0.0,
2026-02-21 12:27:31,"Legs",78h 7min,"Decline Hack Squat",3,180.0,10.0,0,0.0,
2026-02-21 12:27:31,"Legs",78h 7min,"Decline Hack Squat",4,180.0,10.0,0,0.0,
2026-02-21 12:27:31,"Legs",78h 7min,"Decline Hack Squat",5,180.0,10.0,0,0.0,
2026-02-21 12:27:31,"Legs",78h 7min,"Romanian Deadlift (Barbell)",1,95.0,10.0,0,0.0,
2026-02-21 12:27:31,"Legs",78h 7min,"Romanian Deadlift (Barbell)",2,135.0,9.0,0,0.0,
